Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
19896,,Moldova,2020-03-21,80.0,1.0
19897,,Moldova,2020-03-22,94.0,1.0
19898,,Moldova,2020-03-23,109.0,1.0
19899,,Moldova,2020-03-24,125.0,1.0
19900,,Moldova,2020-03-25,149.0,1.0
19901,,Moldova,2020-03-26,177.0,1.0
19902,,Moldova,2020-03-27,199.0,2.0
19903,,Moldova,2020-03-28,231.0,2.0
19904,,Moldova,2020-03-29,263.0,2.0
19905,,Moldova,2020-03-30,298.0,2.0
19906,,Moldova,2020-03-31,353.0,4.0
19907,,Moldova,2020-04-01,423.0,5.0
19908,,Moldova,2020-04-02,505.0,6.0
19909,,Moldova,2020-04-03,591.0,8.0
19910,,Moldova,2020-04-04,752.0,12.0
19911,,Moldova,2020-04-05,864.0,15.0
19912,,Moldova,2020-04-06,965.0,19.0
19913,,Moldova,2020-04-07,1056.0,22.0
19914,,Moldova,2020-04-08,1174.0,27.0
19915,,Moldova,2020-04-09,1289.0,29.0
19916,,Moldova,2020-04-10,1438.0,29.0
19917,,Moldova,2020-04-11,1560.0,30.0
19918,,Moldova,2020-04-12,1662.0,31.0
19919,,Moldova,2020-04-13,1712.0,35.0
19920,,Moldova,2020-04-14,1934.0,40.0
19921,,Moldova,2020-04-15,2049.0,46.0
19922,,Moldova,2020-04-16,2154.0,54.0
19923,,Moldova,2020-04-17,2264.0,56.0
19924,,Moldova,2020-04-18,2378.0,57.0
19925,,Moldova,2020-04-19,2472.0,67.0
19926,,Moldova,2020-04-20,2548.0,70.0
19927,,Moldova,2020-04-21,2614.0,72.0
19951,,Monaco,2020-01-22,0.0,0.0
19952,,Monaco,2020-01-23,0.0,0.0
19953,,Monaco,2020-01-24,0.0,0.0
19954,,Monaco,2020-01-25,0.0,0.0
19955,,Monaco,2020-01-26,0.0,0.0
19956,,Monaco,2020-01-27,0.0,0.0
19957,,Monaco,2020-01-28,0.0,0.0
19958,,Monaco,2020-01-29,0.0,0.0
19959,,Monaco,2020-01-30,0.0,0.0
19960,,Monaco,2020-01-31,0.0,0.0
19961,,Monaco,2020-02-01,0.0,0.0
19962,,Monaco,2020-02-02,0.0,0.0
19963,,Monaco,2020-02-03,0.0,0.0
19964,,Monaco,2020-02-04,0.0,0.0
19965,,Monaco,2020-02-05,0.0,0.0
19966,,Monaco,2020-02-06,0.0,0.0
19967,,Monaco,2020-02-07,0.0,0.0
19968,,Monaco,2020-02-08,0.0,0.0
19969,,Monaco,2020-02-09,0.0,0.0
19970,,Monaco,2020-02-10,0.0,0.0
19971,,Monaco,2020-02-11,0.0,0.0
19972,,Monaco,2020-02-12,0.0,0.0
19973,,Monaco,2020-02-13,0.0,0.0
19974,,Monaco,2020-02-14,0.0,0.0
19975,,Monaco,2020-02-15,0.0,0.0
19976,,Monaco,2020-02-16,0.0,0.0
19977,,Monaco,2020-02-17,0.0,0.0
19978,,Monaco,2020-02-18,0.0,0.0
19979,,Monaco,2020-02-19,0.0,0.0
19980,,Monaco,2020-02-20,0.0,0.0
19981,,Monaco,2020-02-21,0.0,0.0
19982,,Monaco,2020-02-22,0.0,0.0
19983,,Monaco,2020-02-23,0.0,0.0
19984,,Monaco,2020-02-24,0.0,0.0
19985,,Monaco,2020-02-25,0.0,0.0
19986,,Monaco,2020-02-26,0.0,0.0
19987,,Monaco,2020-02-27,0.0,0.0
19988,,Monaco,2020-02-28,0.0,0.0
19989,,Monaco,2020-02-29,1.0,0.0
19990,,Monaco,2020-03-01,1.0,0.0
19991,,Monaco,2020-03-02,1.0,0.0
19992,,Monaco,2020-03-03,1.0,0.0
19993,,Monaco,2020-03-04,1.0,0.0
19994,,Monaco,2020-03-05,1.0,0.0
19995,,Monaco,2020-03-06,1.0,0.0
19996,,Monaco,2020-03-07,1.0,0.0
19997,,Monaco,2020-03-08,1.0,0.0
19998,,Monaco,2020-03-09,1.0,0.0
19999,,Monaco,2020-03-10,1.0,0.0
20000,,Monaco,2020-03-11,1.0,0.0
20001,,Monaco,2020-03-12,2.0,0.0
20002,,Monaco,2020-03-13,2.0,0.0
20003,,Monaco,2020-03-14,2.0,0.0
20004,,Monaco,2020-03-15,2.0,0.0
20005,,Monaco,2020-03-16,7.0,0.0
20006,,Monaco,2020-03-17,7.0,0.0
20007,,Monaco,2020-03-18,7.0,0.0
20008,,Monaco,2020-03-19,7.0,0.0
20009,,Monaco,2020-03-20,11.0,0.0
20010,,Monaco,2020-03-21,11.0,0.0
20011,,Monaco,2020-03-22,23.0,0.0
20012,,Monaco,2020-03-23,23.0,0.0
20013,,Monaco,2020-03-24,23.0,0.0
20014,,Monaco,2020-03-25,31.0,0.0
20015,,Monaco,2020-03-26,33.0,0.0
20016,,Monaco,2020-03-27,42.0,0.0
20017,,Monaco,2020-03-28,42.0,0.0
20018,,Monaco,2020-03-29,46.0,1.0
20019,,Monaco,2020-03-30,49.0,1.0
20020,,Monaco,2020-03-31,52.0,1.0
20021,,Monaco,2020-04-01,55.0,1.0
20022,,Monaco,2020-04-02,60.0,1.0
20023,,Monaco,2020-04-03,64.0,1.0
20024,,Monaco,2020-04-04,66.0,1.0
20025,,Monaco,2020-04-05,73.0,1.0
20026,,Monaco,2020-04-06,77.0,1.0
20027,,Monaco,2020-04-07,79.0,1.0
20028,,Monaco,2020-04-08,81.0,1.0
20029,,Monaco,2020-04-09,84.0,1.0
20030,,Monaco,2020-04-10,90.0,1.0
20031,,Monaco,2020-04-11,92.0,1.0
20032,,Monaco,2020-04-12,93.0,1.0
20033,,Monaco,2020-04-13,93.0,1.0
20034,,Monaco,2020-04-14,93.0,1.0
20035,,Monaco,2020-04-15,93.0,3.0
20036,,Monaco,2020-04-16,93.0,3.0
20037,,Monaco,2020-04-17,94.0,3.0
20038,,Monaco,2020-04-18,94.0,3.0
20039,,Monaco,2020-04-19,94.0,3.0
20040,,Monaco,2020-04-20,94.0,3.0
20041,,Monaco,2020-04-21,94.0,3.0
20065,,Mongolia,2020-01-22,0.0,0.0
20066,,Mongolia,2020-01-23,0.0,0.0
20067,,Mongolia,2020-01-24,0.0,0.0
20068,,Mongolia,2020-01-25,0.0,0.0
20069,,Mongolia,2020-01-26,0.0,0.0
20070,,Mongolia,2020-01-27,0.0,0.0
20071,,Mongolia,2020-01-28,0.0,0.0
20072,,Mongolia,2020-01-29,0.0,0.0
20073,,Mongolia,2020-01-30,0.0,0.0
20074,,Mongolia,2020-01-31,0.0,0.0
20075,,Mongolia,2020-02-01,0.0,0.0
20076,,Mongolia,2020-02-02,0.0,0.0
20077,,Mongolia,2020-02-03,0.0,0.0
20078,,Mongolia,2020-02-04,0.0,0.0
20079,,Mongolia,2020-02-05,0.0,0.0
20080,,Mongolia,2020-02-06,0.0,0.0
20081,,Mongolia,2020-02-07,0.0,0.0
20082,,Mongolia,2020-02-08,0.0,0.0
20083,,Mongolia,2020-02-09,0.0,0.0
20084,,Mongolia,2020-02-10,0.0,0.0
20085,,Mongolia,2020-02-11,0.0,0.0
20086,,Mongolia,2020-02-12,0.0,0.0
20087,,Mongolia,2020-02-13,0.0,0.0
20088,,Mongolia,2020-02-14,0.0,0.0
20089,,Mongolia,2020-02-15,0.0,0.0
20090,,Mongolia,2020-02-16,0.0,0.0
20091,,Mongolia,2020-02-17,0.0,0.0
20092,,Mongolia,2020-02-18,0.0,0.0
20093,,Mongolia,2020-02-19,0.0,0.0
20094,,Mongolia,2020-02-20,0.0,0.0
20095,,Mongolia,2020-02-21,0.0,0.0
20096,,Mongolia,2020-02-22,0.0,0.0
20097,,Mongolia,2020-02-23,0.0,0.0
20098,,Mongolia,2020-02-24,0.0,0.0
20099,,Mongolia,2020-02-25,0.0,0.0
20100,,Mongolia,2020-02-26,0.0,0.0
20101,,Mongolia,2020-02-27,0.0,0.0
20102,,Mongolia,2020-02-28,0.0,0.0
20103,,Mongolia,2020-02-29,0.0,0.0
20104,,Mongolia,2020-03-01,0.0,0.0
20105,,Mongolia,2020-03-02,0.0,0.0
20106,,Mongolia,2020-03-03,0.0,0.0
20107,,Mongolia,2020-03-04,0.0,0.0
20108,,Mongolia,2020-03-05,0.0,0.0
20109,,Mongolia,2020-03-06,0.0,0.0
20110,,Mongolia,2020-03-07,0.0,0.0
20111,,Mongolia,2020-03-08,0.0,0.0
20112,,Mongolia,2020-03-09,0.0,0.0
20113,,Mongolia,2020-03-10,1.0,0.0
20114,,Mongolia,2020-03-11,1.0,0.0
20115,,Mongolia,2020-03-12,1.0,0.0
20116,,Mongolia,2020-03-13,1.0,0.0
20117,,Mongolia,2020-03-14,1.0,0.0
20118,,Mongolia,2020-03-15,1.0,0.0
20119,,Mongolia,2020-03-16,1.0,0.0
20120,,Mongolia,2020-03-17,5.0,0.0
20121,,Mongolia,2020-03-18,6.0,0.0
20122,,Mongolia,2020-03-19,6.0,0.0
20123,,Mongolia,2020-03-20,6.0,0.0
20124,,Mongolia,2020-03-21,10.0,0.0
20125,,Mongolia,2020-03-22,10.0,0.0
20126,,Mongolia,2020-03-23,10.0,0.0
20127,,Mongolia,2020-03-24,10.0,0.0
20128,,Mongolia,2020-03-25,10.0,0.0
20129,,Mongolia,2020-03-26,11.0,0.0
20130,,Mongolia,2020-03-27,11.0,0.0
20131,,Mongolia,2020-03-28,12.0,0.0
20132,,Mongolia,2020-03-29,12.0,0.0
20133,,Mongolia,2020-03-30,12.0,0.0
20134,,Mongolia,2020-03-31,12.0,0.0
20135,,Mongolia,2020-04-01,14.0,0.0
20136,,Mongolia,2020-04-02,14.0,0.0
20137,,Mongolia,2020-04-03,14.0,0.0
20138,,Mongolia,2020-04-04,14.0,0.0
20139,,Mongolia,2020-04-05,14.0,0.0
20140,,Mongolia,2020-04-06,15.0,0.0
20141,,Mongolia,2020-04-07,15.0,0.0
20142,,Mongolia,2020-04-08,16.0,0.0
20143,,Mongolia,2020-04-09,16.0,0.0
20144,,Mongolia,2020-04-10,16.0,0.0
20145,,Mongolia,2020-04-11,16.0,0.0
20146,,Mongolia,2020-04-12,16.0,0.0
20147,,Mongolia,2020-04-13,17.0,0.0
20148,,Mongolia,2020-04-14,30.0,0.0
20149,,Mongolia,2020-04-15,30.0,0.0
20150,,Mongolia,2020-04-16,31.0,0.0
20151,,Mongolia,2020-04-17,31.0,0.0
20152,,Mongolia,2020-04-18,31.0,0.0
20153,,Mongolia,2020-04-19,32.0,0.0
20154,,Mongolia,2020-04-20,33.0,0.0
20155,,Mongolia,2020-04-21,34.0,0.0
20179,,Montenegro,2020-01-22,0.0,0.0
20180,,Montenegro,2020-01-23,0.0,0.0
20181,,Montenegro,2020-01-24,0.0,0.0
20182,,Montenegro,2020-01-25,0.0,0.0
20183,,Montenegro,2020-01-26,0.0,0.0
20184,,Montenegro,2020-01-27,0.0,0.0
20185,,Montenegro,2020-01-28,0.0,0.0
20186,,Montenegro,2020-01-29,0.0,0.0
20187,,Montenegro,2020-01-30,0.0,0.0
20188,,Montenegro,2020-01-31,0.0,0.0
20189,,Montenegro,2020-02-01,0.0,0.0
20190,,Montenegro,2020-02-02,0.0,0.0
20191,,Montenegro,2020-02-03,0.0,0.0
20192,,Montenegro,2020-02-04,0.0,0.0
20193,,Montenegro,2020-02-05,0.0,0.0
20194,,Montenegro,2020-02-06,0.0,0.0
20195,,Montenegro,2020-02-07,0.0,0.0
20196,,Montenegro,2020-02-08,0.0,0.0
20197,,Montenegro,2020-02-09,0.0,0.0
20198,,Montenegro,2020-02-10,0.0,0.0
20199,,Montenegro,2020-02-11,0.0,0.0
20200,,Montenegro,2020-02-12,0.0,0.0
20201,,Montenegro,2020-02-13,0.0,0.0
20202,,Montenegro,2020-02-14,0.0,0.0
20203,,Montenegro,2020-02-15,0.0,0.0
20204,,Montenegro,2020-02-16,0.0,0.0
20205,,Montenegro,2020-02-17,0.0,0.0
20206,,Montenegro,2020-02-18,0.0,0.0
20207,,Montenegro,2020-02-19,0.0,0.0
20208,,Montenegro,2020-02-20,0.0,0.0
20209,,Montenegro,2020-02-21,0.0,0.0
20210,,Montenegro,2020-02-22,0.0,0.0
20211,,Montenegro,2020-02-23,0.0,0.0
20212,,Montenegro,2020-02-24,0.0,0.0
20213,,Montenegro,2020-02-25,0.0,0.0
20214,,Montenegro,2020-02-26,0.0,0.0
20215,,Montenegro,2020-02-27,0.0,0.0
20216,,Montenegro,2020-02-28,0.0,0.0
20217,,Montenegro,2020-02-29,0.0,0.0
20218,,Montenegro,2020-03-01,0.0,0.0
20219,,Montenegro,2020-03-02,0.0,0.0
20220,,Montenegro,2020-03-03,0.0,0.0
20221,,Montenegro,2020-03-04,0.0,0.0
20222,,Montenegro,2020-03-05,0.0,0.0
20223,,Montenegro,2020-03-06,0.0,0.0
20224,,Montenegro,2020-03-07,0.0,0.0
20225,,Montenegro,2020-03-08,0.0,0.0
20226,,Montenegro,2020-03-09,0.0,0.0
20227,,Montenegro,2020-03-10,0.0,0.0
20228,,Montenegro,2020-03-11,0.0,0.0
20229,,Montenegro,2020-03-12,0.0,0.0
20230,,Montenegro,2020-03-13,0.0,0.0
20231,,Montenegro,2020-03-14,0.0,0.0
20232,,Montenegro,2020-03-15,0.0,0.0
20233,,Montenegro,2020-03-16,0.0,0.0
20234,,Montenegro,2020-03-17,2.0,0.0
20235,,Montenegro,2020-03-18,2.0,0.0
20236,,Montenegro,2020-03-19,3.0,0.0
20237,,Montenegro,2020-03-20,14.0,0.0
20238,,Montenegro,2020-03-21,14.0,0.0
20239,,Montenegro,2020-03-22,21.0,0.0
20240,,Montenegro,2020-03-23,27.0,1.0
20241,,Montenegro,2020-03-24,47.0,1.0
20242,,Montenegro,2020-03-25,52.0,1.0
20243,,Montenegro,2020-03-26,69.0,1.0
20244,,Montenegro,2020-03-27,82.0,1.0
20245,,Montenegro,2020-03-28,84.0,1.0
20246,,Montenegro,2020-03-29,85.0,1.0
20247,,Montenegro,2020-03-30,91.0,1.0
20248,,Montenegro,2020-03-31,109.0,2.0
20249,,Montenegro,2020-04-01,123.0,2.0
20250,,Montenegro,2020-04-02,144.0,2.0
20251,,Montenegro,2020-04-03,174.0,2.0
20252,,Montenegro,2020-04-04,201.0,2.0
20253,,Montenegro,2020-04-05,214.0,2.0
20254,,Montenegro,2020-04-06,233.0,2.0
20255,,Montenegro,2020-04-07,241.0,2.0
20256,,Montenegro,2020-04-08,248.0,2.0
20257,,Montenegro,2020-04-09,252.0,2.0
20258,,Montenegro,2020-04-10,255.0,2.0
20259,,Montenegro,2020-04-11,263.0,2.0
20260,,Montenegro,2020-04-12,272.0,3.0
20261,,Montenegro,2020-04-13,274.0,3.0
20262,,Montenegro,2020-04-14,283.0,4.0
20263,,Montenegro,2020-04-15,288.0,4.0
20264,,Montenegro,2020-04-16,303.0,4.0
20265,,Montenegro,2020-04-17,303.0,5.0
20266,,Montenegro,2020-04-18,307.0,5.0
20267,,Montenegro,2020-04-19,308.0,5.0
20268,,Montenegro,2020-04-20,312.0,5.0
20269,,Montenegro,2020-04-21,313.0,5.0
20293,,Morocco,2020-01-22,0.0,0.0
20294,,Morocco,2020-01-23,0.0,0.0
20295,,Morocco,2020-01-24,0.0,0.0
20296,,Morocco,2020-01-25,0.0,0.0
20297,,Morocco,2020-01-26,0.0,0.0
20298,,Morocco,2020-01-27,0.0,0.0
20299,,Morocco,2020-01-28,0.0,0.0
20300,,Morocco,2020-01-29,0.0,0.0
20301,,Morocco,2020-01-30,0.0,0.0
20302,,Morocco,2020-01-31,0.0,0.0
20303,,Morocco,2020-02-01,0.0,0.0
20304,,Morocco,2020-02-02,0.0,0.0
20305,,Morocco,2020-02-03,0.0,0.0
20306,,Morocco,2020-02-04,0.0,0.0
20307,,Morocco,2020-02-05,0.0,0.0
20308,,Morocco,2020-02-06,0.0,0.0
20309,,Morocco,2020-02-07,0.0,0.0
20310,,Morocco,2020-02-08,0.0,0.0
20311,,Morocco,2020-02-09,0.0,0.0
20312,,Morocco,2020-02-10,0.0,0.0
20313,,Morocco,2020-02-11,0.0,0.0
20314,,Morocco,2020-02-12,0.0,0.0
20315,,Morocco,2020-02-13,0.0,0.0
20316,,Morocco,2020-02-14,0.0,0.0
20317,,Morocco,2020-02-15,0.0,0.0
20318,,Morocco,2020-02-16,0.0,0.0
20319,,Morocco,2020-02-17,0.0,0.0
20320,,Morocco,2020-02-18,0.0,0.0
20321,,Morocco,2020-02-19,0.0,0.0
20322,,Morocco,2020-02-20,0.0,0.0
20323,,Morocco,2020-02-21,0.0,0.0
20324,,Morocco,2020-02-22,0.0,0.0
20325,,Morocco,2020-02-23,0.0,0.0
20326,,Morocco,2020-02-24,0.0,0.0
20327,,Morocco,2020-02-25,0.0,0.0
20328,,Morocco,2020-02-26,0.0,0.0
20329,,Morocco,2020-02-27,0.0,0.0
20330,,Morocco,2020-02-28,0.0,0.0
20331,,Morocco,2020-02-29,0.0,0.0
20332,,Morocco,2020-03-01,0.0,0.0
20333,,Morocco,2020-03-02,1.0,0.0
20334,,Morocco,2020-03-03,1.0,0.0
20335,,Morocco,2020-03-04,1.0,0.0
20336,,Morocco,2020-03-05,2.0,0.0
20337,,Morocco,2020-03-06,2.0,0.0
20338,,Morocco,2020-03-07,2.0,0.0
20339,,Morocco,2020-03-08,2.0,0.0
20340,,Morocco,2020-03-09,2.0,0.0
20341,,Morocco,2020-03-10,3.0,1.0
20342,,Morocco,2020-03-11,5.0,1.0
20343,,Morocco,2020-03-12,6.0,1.0
20344,,Morocco,2020-03-13,7.0,1.0
20345,,Morocco,2020-03-14,17.0,1.0
20346,,Morocco,2020-03-15,28.0,1.0
20347,,Morocco,2020-03-16,29.0,1.0
20348,,Morocco,2020-03-17,38.0,2.0
20349,,Morocco,2020-03-18,49.0,2.0
20350,,Morocco,2020-03-19,63.0,2.0
20351,,Morocco,2020-03-20,77.0,3.0
20352,,Morocco,2020-03-21,96.0,3.0
20353,,Morocco,2020-03-22,115.0,4.0
20354,,Morocco,2020-03-23,143.0,4.0
20355,,Morocco,2020-03-24,170.0,5.0
20356,,Morocco,2020-03-25,225.0,6.0
20357,,Morocco,2020-03-26,275.0,11.0
20358,,Morocco,2020-03-27,345.0,23.0
20359,,Morocco,2020-03-28,402.0,25.0
20360,,Morocco,2020-03-29,479.0,26.0
20361,,Morocco,2020-03-30,556.0,33.0
20362,,Morocco,2020-03-31,617.0,36.0
20363,,Morocco,2020-04-01,654.0,39.0
20364,,Morocco,2020-04-02,708.0,44.0
20365,,Morocco,2020-04-03,791.0,48.0
20366,,Morocco,2020-04-04,919.0,59.0
20367,,Morocco,2020-04-05,1021.0,70.0
20368,,Morocco,2020-04-06,1120.0,80.0
20369,,Morocco,2020-04-07,1184.0,90.0
20370,,Morocco,2020-04-08,1275.0,93.0
20371,,Morocco,2020-04-09,1374.0,97.0
20372,,Morocco,2020-04-10,1448.0,107.0
20373,,Morocco,2020-04-11,1545.0,111.0
20374,,Morocco,2020-04-12,1661.0,118.0
20375,,Morocco,2020-04-13,1763.0,126.0
20376,,Morocco,2020-04-14,1888.0,126.0
20377,,Morocco,2020-04-15,2024.0,127.0
20378,,Morocco,2020-04-16,2283.0,130.0
20379,,Morocco,2020-04-17,2564.0,135.0
20380,,Morocco,2020-04-18,2685.0,137.0
20381,,Morocco,2020-04-19,2855.0,141.0
20382,,Morocco,2020-04-20,3046.0,143.0
20383,,Morocco,2020-04-21,3209.0,145.0
20407,,Mozambique,2020-01-22,0.0,0.0
20408,,Mozambique,2020-01-23,0.0,0.0
20409,,Mozambique,2020-01-24,0.0,0.0
20410,,Mozambique,2020-01-25,0.0,0.0
20411,,Mozambique,2020-01-26,0.0,0.0
20412,,Mozambique,2020-01-27,0.0,0.0
20413,,Mozambique,2020-01-28,0.0,0.0
20414,,Mozambique,2020-01-29,0.0,0.0
20415,,Mozambique,2020-01-30,0.0,0.0
20416,,Mozambique,2020-01-31,0.0,0.0
20417,,Mozambique,2020-02-01,0.0,0.0
20418,,Mozambique,2020-02-02,0.0,0.0
20419,,Mozambique,2020-02-03,0.0,0.0
20420,,Mozambique,2020-02-04,0.0,0.0
20421,,Mozambique,2020-02-05,0.0,0.0
20422,,Mozambique,2020-02-06,0.0,0.0
20423,,Mozambique,2020-02-07,0.0,0.0
20424,,Mozambique,2020-02-08,0.0,0.0
20425,,Mozambique,2020-02-09,0.0,0.0
20426,,Mozambique,2020-02-10,0.0,0.0
20427,,Mozambique,2020-02-11,0.0,0.0
20428,,Mozambique,2020-02-12,0.0,0.0
20429,,Mozambique,2020-02-13,0.0,0.0
20430,,Mozambique,2020-02-14,0.0,0.0
20431,,Mozambique,2020-02-15,0.0,0.0
20432,,Mozambique,2020-02-16,0.0,0.0
20433,,Mozambique,2020-02-17,0.0,0.0
20434,,Mozambique,2020-02-18,0.0,0.0
20435,,Mozambique,2020-02-19,0.0,0.0
20436,,Mozambique,2020-02-20,0.0,0.0
20437,,Mozambique,2020-02-21,0.0,0.0
20438,,Mozambique,2020-02-22,0.0,0.0
20439,,Mozambique,2020-02-23,0.0,0.0
20440,,Mozambique,2020-02-24,0.0,0.0
20441,,Mozambique,2020-02-25,0.0,0.0
20442,,Mozambique,2020-02-26,0.0,0.0
20443,,Mozambique,2020-02-27,0.0,0.0
20444,,Mozambique,2020-02-28,0.0,0.0
20445,,Mozambique,2020-02-29,0.0,0.0
20446,,Mozambique,2020-03-01,0.0,0.0
20447,,Mozambique,2020-03-02,0.0,0.0
20448,,Mozambique,2020-03-03,0.0,0.0
20449,,Mozambique,2020-03-04,0.0,0.0
20450,,Mozambique,2020-03-05,0.0,0.0
20451,,Mozambique,2020-03-06,0.0,0.0
20452,,Mozambique,2020-03-07,0.0,0.0
20453,,Mozambique,2020-03-08,0.0,0.0
20454,,Mozambique,2020-03-09,0.0,0.0
20455,,Mozambique,2020-03-10,0.0,0.0
20456,,Mozambique,2020-03-11,0.0,0.0
20457,,Mozambique,2020-03-12,0.0,0.0
20458,,Mozambique,2020-03-13,0.0,0.0
20459,,Mozambique,2020-03-14,0.0,0.0
20460,,Mozambique,2020-03-15,0.0,0.0
20461,,Mozambique,2020-03-16,0.0,0.0
20462,,Mozambique,2020-03-17,0.0,0.0
20463,,Mozambique,2020-03-18,0.0,0.0
20464,,Mozambique,2020-03-19,0.0,0.0
20465,,Mozambique,2020-03-20,0.0,0.0
20466,,Mozambique,2020-03-21,0.0,0.0
20467,,Mozambique,2020-03-22,1.0,0.0
20468,,Mozambique,2020-03-23,1.0,0.0
20469,,Mozambique,2020-03-24,3.0,0.0
20470,,Mozambique,2020-03-25,5.0,0.0
20471,,Mozambique,2020-03-26,7.0,0.0
20472,,Mozambique,2020-03-27,7.0,0.0
20473,,Mozambique,2020-03-28,8.0,0.0
20474,,Mozambique,2020-03-29,8.0,0.0
20475,,Mozambique,2020-03-30,8.0,0.0
20476,,Mozambique,2020-03-31,8.0,0.0
20477,,Mozambique,2020-04-01,10.0,0.0
20478,,Mozambique,2020-04-02,10.0,0.0
20479,,Mozambique,2020-04-03,10.0,0.0
20480,,Mozambique,2020-04-04,10.0,0.0
20481,,Mozambique,2020-04-05,10.0,0.0
20482,,Mozambique,2020-04-06,10.0,0.0
20483,,Mozambique,2020-04-07,10.0,0.0
20484,,Mozambique,2020-04-08,17.0,0.0
20485,,Mozambique,2020-04-09,17.0,0.0
20486,,Mozambique,2020-04-10,20.0,0.0
20487,,Mozambique,2020-04-11,20.0,0.0
20488,,Mozambique,2020-04-12,21.0,0.0
20489,,Mozambique,2020-04-13,21.0,0.0
20490,,Mozambique,2020-04-14,28.0,0.0
20491,,Mozambique,2020-04-15,29.0,0.0
20492,,Mozambique,2020-04-16,31.0,0.0
20493,,Mozambique,2020-04-17,34.0,0.0
20494,,Mozambique,2020-04-18,35.0,0.0
20495,,Mozambique,2020-04-19,39.0,0.0
20496,,Mozambique,2020-04-20,39.0,0.0
20497,,Mozambique,2020-04-21,39.0,0.0
20521,,Namibia,2020-01-22,0.0,0.0
20522,,Namibia,2020-01-23,0.0,0.0
20523,,Namibia,2020-01-24,0.0,0.0
20524,,Namibia,2020-01-25,0.0,0.0
20525,,Namibia,2020-01-26,0.0,0.0
20526,,Namibia,2020-01-27,0.0,0.0
20527,,Namibia,2020-01-28,0.0,0.0
20528,,Namibia,2020-01-29,0.0,0.0
20529,,Namibia,2020-01-30,0.0,0.0
20530,,Namibia,2020-01-31,0.0,0.0
20531,,Namibia,2020-02-01,0.0,0.0
20532,,Namibia,2020-02-02,0.0,0.0
20533,,Namibia,2020-02-03,0.0,0.0
20534,,Namibia,2020-02-04,0.0,0.0
20535,,Namibia,2020-02-05,0.0,0.0
20536,,Namibia,2020-02-06,0.0,0.0
20537,,Namibia,2020-02-07,0.0,0.0
20538,,Namibia,2020-02-08,0.0,0.0
20539,,Namibia,2020-02-09,0.0,0.0
20540,,Namibia,2020-02-10,0.0,0.0
20541,,Namibia,2020-02-11,0.0,0.0
20542,,Namibia,2020-02-12,0.0,0.0
20543,,Namibia,2020-02-13,0.0,0.0
20544,,Namibia,2020-02-14,0.0,0.0
20545,,Namibia,2020-02-15,0.0,0.0
20546,,Namibia,2020-02-16,0.0,0.0
20547,,Namibia,2020-02-17,0.0,0.0
20548,,Namibia,2020-02-18,0.0,0.0
20549,,Namibia,2020-02-19,0.0,0.0
20550,,Namibia,2020-02-20,0.0,0.0
20551,,Namibia,2020-02-21,0.0,0.0
20552,,Namibia,2020-02-22,0.0,0.0
20553,,Namibia,2020-02-23,0.0,0.0
20554,,Namibia,2020-02-24,0.0,0.0
20555,,Namibia,2020-02-25,0.0,0.0
20556,,Namibia,2020-02-26,0.0,0.0
20557,,Namibia,2020-02-27,0.0,0.0
20558,,Namibia,2020-02-28,0.0,0.0
20559,,Namibia,2020-02-29,0.0,0.0
20560,,Namibia,2020-03-01,0.0,0.0
20561,,Namibia,2020-03-02,0.0,0.0
20562,,Namibia,2020-03-03,0.0,0.0
20563,,Namibia,2020-03-04,0.0,0.0
20564,,Namibia,2020-03-05,0.0,0.0
20565,,Namibia,2020-03-06,0.0,0.0
20566,,Namibia,2020-03-07,0.0,0.0
20567,,Namibia,2020-03-08,0.0,0.0
20568,,Namibia,2020-03-09,0.0,0.0
20569,,Namibia,2020-03-10,0.0,0.0
20570,,Namibia,2020-03-11,0.0,0.0
20571,,Namibia,2020-03-12,0.0,0.0
20572,,Namibia,2020-03-13,0.0,0.0
20573,,Namibia,2020-03-14,2.0,0.0
20574,,Namibia,2020-03-15,2.0,0.0
20575,,Namibia,2020-03-16,2.0,0.0
20576,,Namibia,2020-03-17,2.0,0.0
20577,,Namibia,2020-03-18,2.0,0.0
20578,,Namibia,2020-03-19,3.0,0.0
20579,,Namibia,2020-03-20,3.0,0.0
20580,,Namibia,2020-03-21,3.0,0.0
20581,,Namibia,2020-03-22,3.0,0.0
20582,,Namibia,2020-03-23,4.0,0.0
20583,,Namibia,2020-03-24,7.0,0.0
20584,,Namibia,2020-03-25,7.0,0.0
20585,,Namibia,2020-03-26,8.0,0.0
20586,,Namibia,2020-03-27,8.0,0.0
20587,,Namibia,2020-03-28,8.0,0.0
20588,,Namibia,2020-03-29,11.0,0.0
20589,,Namibia,2020-03-30,11.0,0.0
20590,,Namibia,2020-03-31,11.0,0.0
20591,,Namibia,2020-04-01,14.0,0.0
20592,,Namibia,2020-04-02,14.0,0.0
20593,,Namibia,2020-04-03,14.0,0.0
20594,,Namibia,2020-04-04,14.0,0.0
20595,,Namibia,2020-04-05,16.0,0.0
20596,,Namibia,2020-04-06,16.0,0.0
20597,,Namibia,2020-04-07,16.0,0.0
20598,,Namibia,2020-04-08,16.0,0.0
20599,,Namibia,2020-04-09,16.0,0.0
20600,,Namibia,2020-04-10,16.0,0.0
20601,,Namibia,2020-04-11,16.0,0.0
20602,,Namibia,2020-04-12,16.0,0.0
